study_row_id,network_node_id,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].metadata,serialized_explicit,4,"[{""auditory_trajectory_direction"":""stationary_near"",""auditory_trajectory_family"":""static_near_far"",""body_anchor"":""right hand"",""body_part"":""right index finger"",""body_side"":""right"",""electrical_electrode_site"":""upper side of right index finger"",""electrical_stimulator_model"":""Digitimer DS7A"",""expected_response"":""respond"",""iti_ms"":""300"",""iti_policy"":""toolkit_default_unreported_in_source"",""primary_analysis_included"":""true"",""renderer_equivalence_boundary"":""binaural stationary proxy for physical loudspeaker at hand"",""response_capture_device"":""microphone"",""response_mode"":""voice_key_mouse_click_proxy"",""response_rule"":""verbal_response_to_weak_tactile_target_only"",""source_asset_equivalence"":""procedural white-noise proxy for unreported source"",""spatial_coordinate_frame"":""hand_relative"",""tactile_calibration_method"":""perceptual threshold"",""tactile_intensity"":""weak target"",""tactile_intensity_unit"":""perceptual threshold"",""tactile_stimulation_modality"":""electrical"",""tactile_threshold_reference"":""about 90% perception"",""target_role"":""weak_target"",""trajectory_end_distance_cm"":30.0,""trajectory_start_distance_cm"":30.0,""voice_key_enabled"":""true"",""voice_key_response_label"":""weak tactile target detected""},{""auditory_trajectory_direction"":""stationary_far"",""auditory_trajectory_family"":""static_near_far"",""body_anchor"":""right hand"",""body_part"":""right index finger"",""body_side"":""right"",""electrical_electrode_site"":""upper side of right index finger"",""electrical_stimulator_model"":""Digitimer DS7A"",""expected_response"":""respond"",""iti_ms"":""300"",""iti_policy"":""toolkit_default_unreported_in_source"",""primary_analysis_included"":""true"",""renderer_equivalence_boundary"":""binaural stationary proxy for physical floor loudspeaker at cane or handle tip"",""response_capture_device"":""microphone"",""response_mode"":""voice_key_mouse_click_proxy"",""response_rule"":""verbal_response_to_weak_tactile_target_only"",""source_asset_equivalence"":""procedural white-noise proxy for unreported source"",""spatial_coordinate_frame"":""hand_relative"",""tactile_calibration_method"":""perceptual threshold"",""tactile_intensity"":""weak target"",""tactile_intensity_unit"":""perceptual threshold"",""tactile_stimulation_modality"":""electrical"",""tactile_threshold_reference"":""about 90% perception"",""target_role"":""weak_target"",""trajectory_end_distance_cm"":125.0,""trajectory_start_distance_cm"":125.0,""voice_key_enabled"":""true"",""voice_key_response_label"":""weak tactile target detected""},{""auditory_trajectory_direction"":""stationary_near"",""auditory_trajectory_family"":""static_near_far"",""body_anchor"":""right hand"",""body_part"":""right index finger"",""body_side"":""right"",""electrical_electrode_site"":""upper side of right index finger"",""electrical_stimulator_model"":""Digitimer DS7A"",""expected_response"":""withhold"",""iti_ms"":""300"",""iti_policy"":""toolkit_default_unreported_in_source"",""primary_analysis_included"":""true"",""renderer_equivalence_boundary"":""binaural stationary proxy for physical loudspeaker at hand"",""response_capture_device"":""microphone"",""response_mode"":""voice_key_mouse_click_proxy"",""response_rule"":""withhold_response_to_strong_tactile_nontarget"",""source_asset_equivalence"":""procedural white-noise proxy for unreported source"",""spatial_coordinate_frame"":""hand_relative"",""tactile_calibration_method"":""perceptual threshold"",""tactile_intensity"":""strong nontarget"",""tactile_intensity_unit"":""perceptual threshold"",""tactile_stimulation_modality"":""electrical"",""tactile_threshold_reference"":""about 100% perception"",""target_role"":""strong_nontarget"",""trajectory_end_distance_cm"":30.0,""trajectory_start_distance_cm"":30.0,""voice_key_enabled"":""true""},{""auditory_trajectory_direction"":""stationary_far"",""auditory_trajectory_family"":""static_near_far"",""body_anchor"":""right hand"",""body_part"":""right index finger"",""body_side"":""right"",""electrical_electrode_site"":""upper side of right index finger"",""electrical_stimulator_model"":""Digitimer DS7A"",""expected_response"":""withhold"",""iti_ms"":""300"",""iti_policy"":""toolkit_default_unreported_in_source"",""primary_analysis_included"":""true"",""renderer_equivalence_boundary"":""binaural stationary proxy for physical floor loudspeaker at cane or handle tip"",""response_capture_device"":""microphone"",""response_mode"":""voice_key_mouse_click_proxy"",""response_rule"":""withhold_response_to_strong_tactile_nontarget"",""source_asset_equivalence"":""procedural white-noise proxy for unreported source"",""spatial_coordinate_frame"":""hand_relative"",""tactile_calibration_method"":""perceptual threshold"",""tactile_intensity"":""strong nontarget"",""tactile_intensity_unit"":""perceptual threshold"",""tactile_stimulation_modality"":""electrical"",""tactile_threshold_reference"":""about 100% perception"",""target_role"":""strong_nontarget"",""trajectory_end_distance_cm"":125.0,""trajectory_start_distance_cm"":125.0,""voice_key_enabled"":""true""}]",{}
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].element_id,serialized_explicit,4,"[""serino-2007-near-source-weak"",""serino-2007-far-source-weak"",""serino-2007-near-source-strong"",""serino-2007-far-source-strong""]",""""""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].kind,serialized_explicit,4,"[""looming_stimulus"",""looming_stimulus"",""looming_stimulus"",""looming_stimulus""]","""looming_stimulus"""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].label,serialized_explicit,4,"[""Near hand sound"",""Far cane-tip sound"",""Near hand sound"",""Far cane-tip sound""]",""""""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].source_label,serialized_explicit,4,"[""Near hand white-noise burst"",""Far cane-tip white-noise burst"",""Near hand white-noise burst"",""Far cane-tip white-noise burst""]",""""""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].source_labels,serialized_explicit,4,"[[""Near hand white-noise burst""],[""Far cane-tip white-noise burst""],[""Near hand white-noise burst""],[""Far cane-tip white-noise burst""]]",[]
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].jitter_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_strips[].elements[].randomized,serialized_explicit,4,"[true,true,true,true]",false
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.trial_randomization_strategy,serialized_explicit,1,"[""no_immediate_repeats""]","""no_immediate_repeats"""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.block_order_randomization,serialized_explicit,1,"[""fixed""]","""counterbalanced_rotation"""
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.max_consecutive_same_trial_type,serialized_explicit,1,[2],2
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.participants,serialized_explicit,1,[26],50
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.random_seed,serialized_explicit,1,[20070701],20250604
doi:10.1111/j.1467-9280.2007.01952.x,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,study_templates/serino_2007_blind_cane_users.json,design.protocol.participant_order_policy,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.name,serialized_explicit,1,"[""Serino 2015 peri-trunk PPS Experiment 1""]","""Study 5 PPS white/pink design"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.study_profile_id,serialized_explicit,1,"[""serino_2015_peri_trunk_exp1""]",""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.study_profile_title,serialized_explicit,1,"[""Serino 2015 peri-trunk PPS Experiment 1""]",""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.study_profile_notes,serialized_explicit,1,"[""Peri-trunk looming/receding task originally implemented with a two-speaker analog setup. Timing, distance, and trial-count fields are literature-derived; the toolkit recreates the reported near-far trajectory with the binaural spatial renderer rather than treating the speakers as a separate audio source.""]",""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.study_profile_reference_parameters,serialized_explicit,1,"[{""analog_apparatus_recreation"":""Original near/far speakers are modeled as the reported 100 cm to 5 cm moving-sound trajectory in the binaural renderer."",""distances_cm"":[100,81,62,43,24,5],""near_far_speakers_cm"":[5,100],""profile_check_complete"":true,""repetitions_reported"":16}]",{}
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.sofa_file,serialized_explicit,1,"[""""]","""assets/0. Head-Related Impulse Response (HRIR) model/FABIAN_HRIR_measured_HATO_0.sofa"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].label,serialized_explicit,1,"[""Trunk moving sound""]",
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].noise_type,serialized_explicit,1,"[""pink""]",
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].azimuth_deg,serialized_explicit,1,[0.0],0.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].elevation_deg,serialized_explicit,1,[0.0],0.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].gain,serialized_explicit,1,[1.0],1.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].source_profile,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].source_profile_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].prebaked_path,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].sequence_order,typed_or_parser_default_not_serialized,0,[],0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].motion_mode,typed_or_parser_default_not_serialized,0,[],"""looming"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.noises[].trajectory_snapshot,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].label,repeatable_entity_absent,0,[],
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].path,repeatable_entity_absent,0,[],
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1038/srep18603::a,doi:10.1038/srep18603,serino_2015_peri_trunk_exp1,study_templates/serino_2015_peri_trunk_exp1.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
